track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_mins,playlist_id,playlist_name,release_year
6qj02zSeEJGWZ4c0dn5QzJ,Boyfriends,6KImCVD70vtIoJWnq6nGn3,Harry Styles,5r36AJ6VOJtp00oxSkBZ5h,194543,2022-05-20,76,0.417,0.202,0,-10.976,1,0.0357,0.935,0.0,0.108,0.323,118.029,3.242383333333333,56uBMvAujYa1ZLSqkYk6hg,final,2022
1mw0RgNXIpYRyyCdBQbLgA,Love Of My Life,6KImCVD70vtIoJWnq6nGn3,Harry Styles,5r36AJ6VOJtp00oxSkBZ5h,191638,2022-05-20,81,0.555,0.536,7,-8.233,1,0.0452,0.669,0.0,0.0623,0.203,118.057,3.193966666666667,56uBMvAujYa1ZLSqkYk6hg,final,2022
2IOFZdYYkFxEHVz1w34PoL,Cherry,6KImCVD70vtIoJWnq6nGn3,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,259186,2019-12-13,75,0.53,0.512,7,-9.261,1,0.0259,0.615,0.00453,0.129,0.411,95.946,4.319766666666666,56uBMvAujYa1ZLSqkYk6hg,final,2019
5JiH89mHrv9oWHlD0T326z,To Be So Lonely,6KImCVD70vtIoJWnq6nGn3,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,192080,2019-12-13,72,0.758,0.436,0,-7.269,1,0.0418,0.618,1.61e-05,0.335,0.605,104.959,3.2013333333333334,56uBMvAujYa1ZLSqkYk6hg,final,2019
6SQLk9HSNketfgs2AyIiMs,She,6KImCVD70vtIoJWnq6nGn3,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,362653,2019-12-13,75,0.535,0.521,0,-5.942,1,0.0272,0.000532,0.371,0.19,0.457,140.026,6.044216666666666,56uBMvAujYa1ZLSqkYk6hg,final,2019
6VzcQuzTNTMFnJ6rBSaLH9,Fine Line,6KImCVD70vtIoJWnq6nGn3,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,377960,2019-12-13,78,0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,6.299333333333333,56uBMvAujYa1ZLSqkYk6hg,final,2019
6iYMfxznTBlcVOgRHab2W0,"Sunflower, Vol. 6",6KImCVD70vtIoJWnq6nGn3,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,221826,2019-12-13,73,0.566,0.846,7,-6.904,0,0.035,0.000564,0.000795,0.121,0.86,160.02,3.6971,56uBMvAujYa1ZLSqkYk6hg,final,2019
5IhzJOXNE7ki0IIJbZbnGq,Canyon Moon,6KImCVD70vtIoJWnq6nGn3,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,189786,2019-12-13,73,0.603,0.621,2,-7.14,1,0.0267,0.328,3.49e-05,0.119,0.7,94.022,3.1631,56uBMvAujYa1ZLSqkYk6hg,final,2019
2TTYIwTM2iLC1YOyHuhRMt,Lucky,26dSoYclwsYLMAKD3tpOr4,Britney Spears,5PmgtkodFl2Om3hMXONDll,206226,2000-05-16,67,0.765,0.791,8,-5.707,1,0.0317,0.262,0.000154,0.0669,0.966,95.026,3.4371,56uBMvAujYa1ZLSqkYk6hg,final,2000
5QhBKPqsnX1uY9fZNaAtZg,Stronger,26dSoYclwsYLMAKD3tpOr4,Britney Spears,5PmgtkodFl2Om3hMXONDll,203000,2000-05-16,65,0.707,0.923,11,-3.957,1,0.0521,0.128,0.000437,0.273,0.842,108.049,3.3833333333333333,56uBMvAujYa1ZLSqkYk6hg,final,2000
38iU2jg98IZZEIJPrP7aWD,Till the World Ends,26dSoYclwsYLMAKD3tpOr4,Britney Spears,0oFBaXLFsUVa2gEmJf4FcJ,237946,2011-03-28,65,0.693,0.705,8,-5.747,1,0.0665,0.0228,0.0,0.202,0.45,131.951,3.9657666666666667,56uBMvAujYa1ZLSqkYk6hg,final,2011
1xg1yGPy1Y3YUf44s6TB1o,"I'm Not a Girl, Not Yet a Woman",26dSoYclwsYLMAKD3tpOr4,Britney Spears,5ax3GTsfX5uCUaNgnJsSG5,231066,2001-10-31,60,0.534,0.543,3,-6.857,1,0.0245,0.579,0.0,0.112,0.418,78.996,3.8511,56uBMvAujYa1ZLSqkYk6hg,final,2001
2d7fRuDlFZfKIoSuf8bhGv,3,26dSoYclwsYLMAKD3tpOr4,Britney Spears,2ti2e8J05nwg9ikcMjW8aS,205533,2014-07-29,50,0.701,0.72,5,-1.948,0,0.0475,0.0518,0.0,0.199,0.761,134.962,3.42555,56uBMvAujYa1ZLSqkYk6hg,final,2014
