track_id,duration,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_mins,release_year
6SemzaxVMmm6pNIGhekI7Z,311230,27,0.614,0.698,7,-7.481,1,0.034,6.96e-05,0.00115,0.0737,0.508,107.025,5.187166666666666,2022
4m267KDAev4xuNtzRFyJl9,255202,0,0.312,0.962,7,-2.454,1,0.0612,0.185,0.00029,0.0597,0.633,169.99,4.2533666666666665,2021
2eD0Qvr3YutSFW34iSWYuX,203506,33,0.586,0.8,11,-4.702,1,0.0455,0.0284,0.0318,0.102,0.079,169.92,3.391766666666667,2009
1eiE4IHRGLacVRFnqZUa4y,206799,21,0.571,0.476,9,-12.067,0,0.0323,0.00491,0.591,0.115,0.161,130.019,3.44665,2021
6zcYwy4kTRtueVlcyslxg9,253421,22,0.524,0.814,5,-9.332,0,0.0423,0.000259,0.928,0.24,0.387,133.011,4.223683333333334,2021
0eA4Bqcjt58ORsG9VFMSmt,232120,44,0.633,0.787,10,-9.319,0,0.0575,0.113,0.877,0.128,0.557,123.001,3.8686666666666665,2020
45wU0gt5K1RGPGqfhP71Vx,225833,40,0.785,0.395,9,-10.333,1,0.056,0.0149,0.125,0.0991,0.869,126.034,3.7638833333333332,2022
7aaXgpLWz6o1ttJaHH8Fwz,195692,36,0.767,0.521,0,-8.579,1,0.048,0.0273,0.919,0.0931,0.982,130.014,3.2615333333333334,2022
0lEHACFtM6nYtIWyGeJfCA,254240,6,0.495,0.929,1,-6.221,1,0.0361,0.00481,0.847,0.327,0.709,154.985,4.237333333333333,2020
5Cj1UNdBWSuDyFjF19mLa4,325819,42,0.389,0.855,1,-5.776,1,0.0366,0.163,0.779,0.508,0.359,149.979,5.430316666666666,2017
4qFIvYsabZHeNagigcWxCV,175125,10,0.568,0.773,4,-8.307,0,0.0288,0.00159,0.0701,0.0985,0.326,128.012,2.91875,2022
2KI397UDX8LcKSsDUcp7Ah,242026,23,0.486,0.926,7,-7.346,1,0.0323,0.000631,0.776,0.345,0.654,109.988,4.033766666666667,2021
0dqtphREX3ocZtjlttXvQE,346317,25,0.268,0.699,9,-7.204,1,0.0341,0.0245,0.515,0.0878,0.188,179.85,5.77195,2022
3tVVm0BSd1HOdNkamXRLqP,322599,37,0.437,0.64,11,-6.239,0,0.0365,0.0616,0.92,0.112,0.116,79.976,5.37665,2016
30D9JTXiwmIvgPcDG2VVue,199200,29,0.615,0.629,7,-8.335,1,0.0281,0.547,0.000279,0.136,0.343,117.014,3.32,2021
75GVCFCAKc8quwaltN8zoD,262493,0,0.517,0.827,0,-5.846,1,0.0321,0.00246,0.184,0.146,0.613,116.587,4.374883333333333,1982
4cB9Mj8E0PT9hMjwqlxvAi,230053,12,0.316,0.804,4,-11.32,0,0.0406,0.000408,0.00158,0.16,0.477,145.942,3.834216666666667,1987
3GogvCoRetWq45kd9Y1k7d,291533,42,0.639,0.872,3,-10.716,1,0.0481,0.0115,0.0401,0.325,0.537,128.492,4.858883333333333,1985
1zVoplbGyp6ClHUTcBSdeh,237686,10,0.562,0.88,3,-6.24,1,0.0318,0.00157,0.00757,0.336,0.465,131.006,3.9614333333333334,2021
0iBW7ko44h0h2JPMNrzNTh,200984,9,0.49,0.898,1,-5.209,1,0.0586,0.008,0.0254,0.164,0.548,145.018,3.3497333333333335,2022
1v77EDupvx0CMYyQZ6zpft,212500,18,0.673,0.598,6,-10.046,1,0.0336,0.435,0.692,0.0984,0.347,144.965,3.5416666666666665,2021
7iXHrszWTu8t97TcR4CEN5,168812,46,0.557,0.612,1,-10.501,0,0.0271,0.0503,0.755,0.136,0.841,159.988,2.8135333333333334,2020
3ZeP0B0LbcGaAXUzJwXvsf,215906,23,0.684,0.409,7,-11.179,1,0.0572,0.264,0.889,0.106,0.375,144.913,3.5984333333333334,2017
5UtOdqxSB4IgJSRA75OvNU,179793,33,0.723,0.71,9,-8.267,1,0.0466,0.000189,0.839,0.102,0.922,145.002,2.99655,2022
